,Auctions,Average unique bidders
2779,71jd7,1.3333333333333333
2780,lw8gk,1.3333333333333333
2781,s8oy9,16.666666666666668
2782,iqdis,1.6666666666666667
2783,m70ys,2.3333333333333335
2784,eta5o,2.6666666666666665
2785,8wbqo,5.333333333333333
2786,1c6ap,2.0
2787,3njpl,2.3333333333333335
2788,yuzwq,0.3333333333333333
2789,slwts,0.3333333333333333
2790,ef25x,4.0
2791,ewmzr,81.0
2792,j0o7r,0.3333333333333333
2793,fp00q,1.3333333333333333
2794,xt1pz,2.3333333333333335
2795,ugxdo,4.333333333333333
2796,9a312,3.6666666666666665
2797,rl63x,10.333333333333334
2798,fd37g,0.3333333333333333
2799,8dmcu,4.0
2800,ubxis,3.0
2801,4matu,2.3333333333333335
2802,nxuj6,3.3333333333333335
2803,elkhr,8.666666666666666
2804,wkndu,0.3333333333333333
2805,wl5xj,1.0
2806,xtf54,18.666666666666668
2807,u1bo4,0.6666666666666666
2808,whksm,4.333333333333333
2809,7etkb,0.3333333333333333
2810,sthwg,1.3333333333333333
2811,rjtex,14.333333333333334
2812,6kjij,1.0
2813,xddwk,15.0
2814,07jez,2.0
2815,q1beh,2.0
2816,8a1gi,3.6666666666666665
2817,apfy9,17.333333333333332
2818,67kv0,7.0
2819,ktct8,0.6666666666666666
2820,r5m8w,4.666666666666667
2821,moobg,2.3333333333333335
2822,zyrd9,13.333333333333334
2823,7bm8j,4.0
2824,l1sgc,73.33333333333333
2825,m5ubh,5.0
2826,177sl,6.666666666666667
2827,istth,23.666666666666668
2828,l40b9,28.333333333333332
2829,pkgrf,0.3333333333333333
2830,bxzse,1.0
2831,3xptb,2.3333333333333335
2832,hd7ps,11.0
2833,isonf,1.3333333333333333
2834,lbdsg,3.0
2835,7l0x1,8.333333333333334
2836,rddz9,1.6666666666666667
2837,3exz2,0.3333333333333333
2838,519ss,11.0
2839,2gz8o,8.0
2840,hfheb,40.333333333333336
2841,7h37k,12.0
2842,q8l5j,45.0
2843,q33wd,1.0
2844,c338m,63.333333333333336
2845,657ko,113.66666666666667
2846,e7qzd,1.0
2847,f4127,0.3333333333333333
2848,uh433,3.0
2849,vs63w,18.0
2850,nruvi,24.333333333333332
2851,skmy4,25.0
2852,7890v,1.0
2853,sow67,24.333333333333332
2854,helrc,1.0
2855,ihjnc,4.0
2856,truua,1.3333333333333333
2857,smihu,4.333333333333333
2858,v35gj,0.3333333333333333
2859,zgt2j,0.6666666666666666
2860,os0je,5.0
2861,4v91h,12.333333333333334
2862,2maaa,0.3333333333333333
2863,1crez,6.333333333333333
2864,75xoq,0.6666666666666666
2865,jtxiv,12.0
2866,7nw44,21.666666666666668
2867,7roai,7.333333333333333
2868,pdidm,2.3333333333333335
2869,td6au,0.6666666666666666
2870,4bh0i,3.3333333333333335
2871,pjf3v,1.0
2872,918s0,13.666666666666666
2873,czikl,48.0
2874,52bm2,15.333333333333334
2875,8mv3e,4.333333333333333
2876,oafqy,1.0
2877,1y8ds,63.666666666666664
2878,y64nv,4.666666666666667
2879,cv20b,14.333333333333334
2880,81z8i,0.3333333333333333
2881,5sw3m,7.666666666666667
2882,9la4u,3.3333333333333335
2883,bemxq,8.333333333333334
2884,ksq62,0.3333333333333333
2885,5p2oo,1.3333333333333333
2886,td217,1.3333333333333333
2887,4l3lh,1.0
2888,voxyz,2.3333333333333335
2889,wbz3r,2.6666666666666665
2890,1emkc,0.6666666666666666
2891,q8reu,29.666666666666668
2892,765hk,6.333333333333333
2893,kv690,1.6666666666666667
2894,vngi3,6.666666666666667
2895,bpil5,129.0
2896,yy6dx,69.0
2897,eltoc,25.666666666666668
2898,mf27x,1.0
2899,47kbr,0.6666666666666666
2900,w7y00,4.0
2901,h8ofq,42.333333333333336
2902,3r2y3,6.333333333333333
2903,ukara,1.0
2904,66apx,3.0
2905,wqkxk,2.3333333333333335
2906,ym2x2,0.6666666666666666
2907,wrcvp,10.666666666666666
2908,8ywtc,4.333333333333333
2909,w6hma,13.666666666666666
2910,aslcx,73.33333333333333
2911,ahcgv,16.0
2912,4gl4e,3.0
2913,hu49k,37.333333333333336
2914,ulqsw,8.333333333333334
2915,hal4u,2.3333333333333335
2916,1vk6i,2.6666666666666665
2917,ensr9,32.666666666666664
2918,nouhk,9.0
2919,rubg6,25.0
2920,ico12,3.0
2921,yatfx,81.0
2922,riw12,5.333333333333333
2923,m03gz,10.666666666666666
2924,8ghw4,0.6666666666666666
2925,fy7xw,21.333333333333332
2926,xkukg,8.666666666666666
2927,gh9i2,0.3333333333333333
2928,gn4lk,2.0
2929,g9el3,6.0
2930,ai3bv,2.6666666666666665
2931,na2xy,2.6666666666666665
2932,io2d3,33.666666666666664
2933,5qo20,2.6666666666666665
2934,lwo72,36.666666666666664
2935,7tvta,82.66666666666667
2936,jhh39,14.333333333333334
2937,3qiat,2.3333333333333335
2938,qgehi,0.3333333333333333
2939,mgepl,2.6666666666666665
2940,xe9nl,8.666666666666666
2941,dx56h,22.333333333333332
2942,2dn6b,20.666666666666668
2943,f053v,11.666666666666666
2944,5wxnp,1.0
2945,a5ypf,0.3333333333333333
2946,c0hb9,9.0
2947,5ngfb,1.6666666666666667
2948,m0tsd,8.333333333333334
2949,bshqb,17.333333333333332
2950,oge32,1.6666666666666667
2951,dntfm,7.666666666666667
2952,5j9xs,40.666666666666664
2953,p4nc9,0.6666666666666666
2954,r0zd2,32.666666666666664
2955,0mglb,2.3333333333333335
2956,z6308,20.666666666666668
2957,ouwvc,62.333333333333336
2958,d3ebx,0.6666666666666666
2959,jdbi8,2.3333333333333335
2960,vtof5,17.0
2961,ygeqt,9.666666666666666
2962,14x8t,6.333333333333333
2963,dci0y,1.0
2964,ae83c,0.3333333333333333
2965,c1msy,1.6666666666666667
2966,234sd,0.6666666666666666
2967,k6snz,25.0
2968,anta7,1.0
2969,iu6yk,0.6666666666666666
2970,sd4zu,1.0
2971,vfdfr,5.0
2972,nzduj,23.0
2973,h4oi3,6.0
2974,mzk80,0.6666666666666666
2975,svnjk,12.333333333333334
2976,lpelr,2.0
2977,p99s1,8.0
2978,uv790,2.6666666666666665
2979,lzhca,0.3333333333333333
2980,a4kid,6.666666666666667
2981,rn7qu,2.6666666666666665
2982,fs86o,1.3333333333333333
2983,vmfoi,12.333333333333334
2984,ldaze,0.3333333333333333
2985,hjl8g,1.6666666666666667
2986,kp237,1.6666666666666667
2987,mhnlp,1.6666666666666667
2988,aun22,55.666666666666664
2989,pw157,0.3333333333333333
2990,ghg59,22.333333333333332
2991,d9ly4,8.333333333333334
2992,h4jls,44.0
2993,rqxa0,11.666666666666666
2994,d8l74,81.0
2995,x57kj,8.0
2996,tfoyi,10.0
2997,uyf2l,2.0
2998,7528e,0.6666666666666666
2999,huu09,14.333333333333334
3000,ihvsg,1.0
3001,9suk8,5.333333333333333
3002,bp3uc,0.6666666666666666
3003,29x3x,0.3333333333333333
3004,1t6ir,0.3333333333333333
3005,jxgw0,9.0
3006,2jqhe,0.6666666666666666
3007,45w3f,8.0
3008,i7pda,2.0
3009,0mlsx,38.333333333333336
3010,fy84j,0.6666666666666666
3011,cvkyh,8.666666666666666
3012,km33f,5.666666666666667
3013,l7rwq,6.666666666666667
3014,tl2jl,14.666666666666666
3015,ctzks,18.0
3016,9bpas,2.0
3017,5klrx,7.666666666666667
3018,1xi7c,0.3333333333333333
3019,zknj7,3.0
3020,4hj25,0.6666666666666666
3021,entgb,8.333333333333334
3022,vbr1g,3.0
3023,53apv,0.3333333333333333
3024,ams7k,0.6666666666666666
3025,b8t3p,0.6666666666666666
3026,u0ce6,5.0
3027,bik9h,1.3333333333333333
3028,tbyye,4.333333333333333
3029,h005b,0.3333333333333333
3030,ot9h5,3.6666666666666665
3031,1bhvn,5.0
3032,00p4a,0.3333333333333333
3033,yffnx,0.6666666666666666
3034,nambt,2.6666666666666665
3035,z9ret,4.0
3036,dxbe7,0.6666666666666666
3037,eb95o,7.0
3038,d991a,0.6666666666666666
3039,30xz7,0.3333333333333333
3040,3v4oy,1.3333333333333333
3041,xn0y0,79.66666666666667
3042,79u9w,6.333333333333333
3043,00llo,3.6666666666666665
3044,26fml,7.0
3045,l2l6f,0.3333333333333333
3046,ehio8,3.6666666666666665
3047,6yu3g,14.333333333333334
3048,ca82l,66.66666666666667
3049,ez5yr,12.0
3050,dzvpx,1.3333333333333333
3051,4q9ti,3.3333333333333335
3052,k8csj,1.6666666666666667
3053,4ngqj,3.6666666666666665
3054,blftu,3.3333333333333335
3055,39ffd,5.333333333333333
3056,qtf8u,0.3333333333333333
3057,gp7yc,2.6666666666666665
3058,ead6v,0.6666666666666666
3059,8xy7z,2.0
3060,pb1as,7.0
3061,lcqm2,3.0
3062,n5cy6,1.0
3063,7txdb,2.3333333333333335
3064,44llb,0.6666666666666666
3065,ufe4t,1.0
3066,gzy7r,0.6666666666666666
3067,ykotx,1.0
3068,ru5ed,3.0
3069,hbhjs,0.3333333333333333
3070,e1u5o,3.3333333333333335
3071,9i85z,3.0
3072,8l51n,3.3333333333333335
3073,ss7f2,10.0
3074,4dcvj,0.3333333333333333
3075,o58i3,5.0
3076,h9uy9,7.333333333333333
3077,5dv1r,0.6666666666666666
3078,vp231,0.3333333333333333
3079,icrd8,5.0
3080,dsfqc,26.0
3081,54pf4,7.666666666666667
3082,kp514,62.666666666666664
3083,oco8q,3.3333333333333335
3084,yvesn,8.333333333333334
3085,qku2b,3.3333333333333335
3086,oz6z5,2.3333333333333335
3087,1q6rc,9.333333333333334
3088,ys4gd,10.666666666666666
3089,9qwnj,2.6666666666666665
3090,zprwa,34.666666666666664
3091,johvk,23.0
3092,90z2h,15.666666666666666
3093,qkrme,5.0
3094,hj0jp,0.6666666666666666
3095,p18bn,31.666666666666668
3096,noftg,3.3333333333333335
3097,lxkrp,4.666666666666667
3098,idjk3,102.0
3099,uoyt7,9.333333333333334
3100,81viq,12.333333333333334
3101,mtjkg,6.333333333333333
3102,g1c0p,18.333333333333332
3103,lizag,0.3333333333333333
3104,i506w,49.333333333333336
3105,k8pyh,21.333333333333332
3106,zhgxo,1.6666666666666667
3107,wq338,0.6666666666666666
3108,1sate,40.666666666666664
3109,sj68n,36.666666666666664
3110,atbz4,9.333333333333334
3111,l14ty,34.333333333333336
3112,xrjxf,1.3333333333333333
3113,dk9yf,1.0
3114,pfa9f,7.0
3115,o5gsy,1.0
3116,aygof,9.0
3117,37l5c,4.0
3118,rkj1l,9.666666666666666
3119,mjqoc,1.0
3120,h8h32,1.3333333333333333
3121,keiih,18.0
3122,3e82j,6.333333333333333
3123,1n1hj,1.3333333333333333
3124,y0057,4.333333333333333
3125,wrw3x,0.3333333333333333
3126,asixj,12.333333333333334
3127,oiafs,3.6666666666666665
3128,mqntv,19.666666666666668
3129,6h60q,2.6666666666666665
3130,8p0ln,1.3333333333333333
3131,tsgo0,4.333333333333333
3132,mys6d,6.333333333333333
3133,m2h7v,1.3333333333333333
3134,4trnf,45.666666666666664
3135,8pdj8,19.333333333333332
3136,fe96d,16.333333333333332
3137,uh5ca,1.0
3138,cwnbv,1.3333333333333333
3139,3a8wy,0.6666666666666666
3140,xhbml,1.0
3141,fz2da,8.0
3142,lriz2,8.666666666666666
3143,ptuf5,6.0
3144,1fkoc,0.3333333333333333
3145,g59d2,0.6666666666666666
3146,b189z,3.6666666666666665
3147,8eyf1,0.6666666666666666
3148,ff3lz,53.333333333333336
3149,76ue2,2.0
3150,hd1p7,2.3333333333333335
3151,ngq2e,7.333333333333333
3152,02aip,12.666666666666666
3153,wm9nb,22.0
3154,jgugz,1.0
3155,7r2q8,30.666666666666668
3156,canot,3.3333333333333335
3157,a2q5w,95.33333333333333
3158,7om68,30.666666666666668
3159,6o1wv,1.0
3160,ug4m4,6.0
3161,mxxfq,0.6666666666666666
3162,e87ol,0.3333333333333333
3163,cd4xi,0.3333333333333333
3164,z09mu,3.6666666666666665
3165,3xkrr,12.0
3166,e03hs,14.333333333333334
3167,nj0gh,7.333333333333333
3168,298q8,52.0
3169,mfvdy,2.6666666666666665
3170,tuy26,7.0
3171,3148s,1.3333333333333333
3172,dajb5,1.6666666666666667
3173,h039j,0.6666666666666666
3174,e3nxu,2.3333333333333335
3175,8iy1a,1.0
3176,94s6g,0.3333333333333333
3177,n4dgg,48.333333333333336
3178,w0qzh,2.0
3179,sfkrp,4.666666666666667
3180,g29o7,6.666666666666667
3181,nfqes,1.3333333333333333
3182,k8o0e,10.666666666666666
3183,mwrjz,0.3333333333333333
3184,h7fdx,20.0
3185,bms34,1.3333333333333333
3186,zktfy,0.6666666666666666
3187,v6gzw,1.3333333333333333
3188,4qr2m,2.0
3189,ucdtj,15.0
3190,pntgd,2.3333333333333335
3191,z71jy,0.6666666666666666
3192,sqpdu,3.6666666666666665
3193,q30l4,5.0
3194,a2ngx,4.0
3195,bc0cj,0.6666666666666666
3196,023e8,0.6666666666666666
3197,r5uk2,43.333333333333336
3198,otalb,0.6666666666666666
3199,socm1,1.3333333333333333
3200,1ue26,3.3333333333333335
3201,ax62y,6.333333333333333
3202,otjmq,0.3333333333333333
3203,wp6br,1.0
3204,ibuwt,6.333333333333333
3205,3slnd,21.333333333333332
3206,madao,15.333333333333334
3207,4rbwi,4.333333333333333
3208,mzkdh,1.0
3209,6qeuv,0.6666666666666666
3210,aornh,11.0
3211,mebav,1.3333333333333333
3212,xhno3,0.6666666666666666
3213,ffy4z,2.6666666666666665
3214,cw0en,12.333333333333334
3215,b9jsy,0.6666666666666666
3216,8dwt0,73.0
3217,euhie,0.3333333333333333
3218,gdg8l,22.666666666666668
3219,pt2in,8.333333333333334
3220,4o38d,0.3333333333333333
3221,o62to,1.0
3222,3qeiw,1.0
3223,2vk0y,2.3333333333333335
3224,8ny5d,8.333333333333334
3225,74jqj,10.0
3226,p3vbc,1.3333333333333333
3227,7zyk3,15.666666666666666
3228,7sd48,4.666666666666667
3229,ukhkd,1.6666666666666667
3230,ccguq,1.0
3231,hocsf,1.0
3232,ec4yn,3.0
3233,iufor,3.3333333333333335
3234,muwmi,22.666666666666668
3235,igczq,4.666666666666667
3236,6ixcd,8.0
3237,i3kw8,16.333333333333332
3238,dik96,7.666666666666667
3239,nhc1n,1.3333333333333333
3240,frdjg,0.3333333333333333
3241,p3x0a,2.0
3242,bwkjs,0.3333333333333333
3243,n6qxu,9.666666666666666
3244,dh43q,4.333333333333333
3245,m3jxf,0.3333333333333333
3246,sh0q7,0.6666666666666666
3247,s2l8l,2.6666666666666665
3248,ucla9,0.6666666666666666
3249,y52g8,1.6666666666666667
3250,d4xlc,4.333333333333333
3251,5kxc7,3.3333333333333335
3252,xy13m,35.333333333333336
3253,ngcvw,30.666666666666668
3254,sn8b3,26.333333333333332
3255,4po3h,0.3333333333333333
3256,pjisb,1.3333333333333333
3257,blci9,20.0
3258,cjood,1.0
3259,ww5c8,1.6666666666666667
3260,l0wqq,1.3333333333333333
3261,yatqf,0.3333333333333333
3262,f1zu7,12.0
3263,8wc4s,2.6666666666666665
3264,leah7,0.6666666666666666
3265,2kwx4,4.333333333333333
3266,x1a1d,1.6666666666666667
3267,qdv0z,13.666666666666666
3268,ijk61,12.0
3269,71jdd,17.0
3270,mqh3w,0.6666666666666666
3271,u315f,2.6666666666666665
3272,a7k4b,1.6666666666666667
3273,emo91,3.3333333333333335
3274,8m913,1.3333333333333333
3275,ivz8v,6.333333333333333
3276,qr7k2,0.6666666666666666
3277,g5gk0,1.0
3278,6g6q9,8.666666666666666
3279,3y8ng,5.0
3280,z56e4,0.3333333333333333
3281,de780,0.6666666666666666
3282,ozbfa,13.0
3283,xu0lw,5.0
3284,w0ocf,2.0
3285,yhaun,0.6666666666666666
3286,jq4pi,2.0
3287,0hne9,8.0
3288,y8r3n,0.3333333333333333
3289,i00hd,16.333333333333332
3290,lnrjx,6.333333333333333
3291,v5hzj,0.3333333333333333
3292,65dec,0.3333333333333333
3293,a8ttu,2.6666666666666665
3294,qm976,2.6666666666666665
3295,no5cx,1.3333333333333333
3296,somu2,4.333333333333333
3297,1t6d5,0.6666666666666666
3298,td9a0,2.0
3299,rjsx8,40.333333333333336
3300,gf7gr,0.3333333333333333
3301,0u80x,26.666666666666668
3302,52b8i,89.0
3303,rf8x6,16.333333333333332
3304,f4eyx,3.6666666666666665
3305,qlkr3,4.666666666666667
3306,9v143,4.333333333333333
3307,mi56o,4.333333333333333
3308,686ad,1.3333333333333333
3309,8mt57,1.0
3310,hakk9,85.66666666666667
3311,cjl9d,45.666666666666664
3312,o8b83,3.3333333333333335
3313,9z4f6,2.6666666666666665
3314,atn36,1.0
3315,ka2ie,12.666666666666666
3316,zi59f,2.0
3317,ke51u,2.6666666666666665
3318,qhzys,3.6666666666666665
3319,pjvhl,7.0
3320,6uxh2,10.333333333333334
3321,kdcdt,0.6666666666666666
3322,n0wup,5.0
3323,pkll0,12.333333333333334
3324,rpj9k,9.666666666666666
3325,bkv1k,4.0
3326,13qc7,0.6666666666666666
3327,gkmm6,3.3333333333333335
3328,xv7ys,0.3333333333333333
3329,x26bh,0.3333333333333333
3330,kh2ef,11.0
3331,pltx0,18.666666666666668
3332,secga,0.3333333333333333
3333,wa3ku,0.3333333333333333
3334,28448,3.0
3335,h2b2z,0.3333333333333333
3336,ce2hi,1.6666666666666667
3337,icbes,3.0
3338,mqhx0,0.6666666666666666
3339,dyyn9,2.0
3340,vlnij,1.0
3341,ypxjk,0.6666666666666666
3342,m10mo,2.0
3343,exq5f,4.666666666666667
3344,esyzf,5.666666666666667
3345,7cpap,9.666666666666666
3346,0iow5,3.6666666666666665
3347,ossc9,0.6666666666666666
3348,1uoqt,8.0
3349,9h3cd,15.666666666666666
3350,8505w,4.666666666666667
3351,44bfj,1.0
3352,2hc33,5.333333333333333
3353,ffijf,105.0
3354,d8qz1,6.666666666666667
3355,h3iam,0.6666666666666666
3356,3povh,3.0
3357,9bkrl,21.333333333333332
3358,ob1mv,0.3333333333333333
3359,56vd1,5.0
3360,kbfgd,6.666666666666667
3361,w1m4b,0.3333333333333333
3362,il0nh,8.0
3363,b8ddg,1.6666666666666667
3364,3boba,96.0
3365,vjmw9,1.0
3366,mgvqq,0.3333333333333333
3367,8grtp,5.0
3368,li5wj,2.6666666666666665
3369,bv3nv,2.3333333333333335
3370,l2rpu,23.333333333333332
3371,t1qql,17.333333333333332
3372,ba07u,0.3333333333333333
3373,w7gue,3.0
3374,yiapr,10.666666666666666
3375,bmeov,1.6666666666666667
3376,ewpkc,14.333333333333334
3377,sb8gl,97.33333333333333
3378,tovsb,9.666666666666666
3379,src1h,0.6666666666666666
3380,za1t5,3.6666666666666665
3381,hk87k,7.333333333333333
3382,yyy2z,14.666666666666666
3383,4smkb,4.0
3384,2e9fx,4.333333333333333
3385,fwf88,46.666666666666664
3386,735wp,2.6666666666666665
3387,b6mep,0.6666666666666666
3388,q15di,2.3333333333333335
3389,33lw0,0.3333333333333333
3390,befuo,61.333333333333336
3391,cbmii,1.6666666666666667
3392,uaq9w,0.6666666666666666
3393,5xbyo,82.0
3394,sxpnh,28.333333333333332
3395,zq70f,4.333333333333333
3396,j9pj0,0.3333333333333333
3397,7iarh,3.6666666666666665
3398,qcdxt,2.6666666666666665
3399,ic2cx,3.0
3400,uylan,7.0
3401,ratyx,0.3333333333333333
3402,rsah9,7.333333333333333
3403,cxihc,52.666666666666664
3404,515rt,0.6666666666666666
3405,a91v4,19.666666666666668
3406,crwx5,1.3333333333333333
3407,a7zfi,22.666666666666668
3408,xss7e,1.0
3409,ula5s,3.3333333333333335
3410,wabbr,0.3333333333333333
3411,34z7u,3.3333333333333335
3412,x3749,7.666666666666667
3413,b25ew,34.666666666666664
3414,axpeg,1.6666666666666667
3415,y8x4o,67.33333333333333
3416,jfhdj,0.6666666666666666
3417,enqyu,6.333333333333333
3418,58iku,4.0
3419,0ycs7,1.0
3420,c8qod,3.0
3421,37kch,1.3333333333333333
3422,r5arf,6.0
3423,un3nc,0.6666666666666666
3424,ucvo3,32.666666666666664
3425,48cvg,20.0
3426,0jlsp,2.6666666666666665
3427,wtcdj,0.3333333333333333
3428,1phic,50.0
3429,9glcx,0.6666666666666666
3430,i01xm,3.3333333333333335
3431,hlf4g,52.0
3432,o73h0,49.333333333333336
3433,6y42d,0.3333333333333333
3434,82lox,1.0
3435,0a0zt,55.333333333333336
3436,e98yg,1.6666666666666667
3437,kegug,5.333333333333333
3438,bs3bd,0.3333333333333333
3439,eyis8,5.0
3440,233td,7.0
3441,sl1pc,8.666666666666666
3442,gr6l6,0.6666666666666666
3443,vipj3,3.6666666666666665
3444,hvkpm,2.0
3445,jnpuc,89.33333333333333
3446,fj75h,1.3333333333333333
3447,pzyuc,0.3333333333333333
3448,yelmc,19.0
3449,d2rb1,3.3333333333333335
3450,ah41j,6.666666666666667
3451,xybh8,26.0
3452,xvfy4,1.0
3453,e0a61,3.3333333333333335
3454,o0h0c,0.3333333333333333
3455,bfq83,2.3333333333333335
3456,rtni2,54.333333333333336
3457,kg2x3,3.6666666666666665
3458,pckls,9.0
3459,t57nv,4.0
3460,y18s4,23.0
3461,dy2pb,102.0
3462,exkvk,7.666666666666667
3463,0g4ot,2.0
3464,5x8qn,11.0
3465,t5m2c,1.0
3466,ijsrn,28.666666666666668
3467,znmxf,53.666666666666664
3468,pwx45,3.6666666666666665
3469,fzrp2,3.3333333333333335
3470,h6418,3.3333333333333335
3471,dme6r,11.666666666666666
3472,yimru,5.0
3473,qqafh,7.333333333333333
3474,secid,9.0
3475,5v94c,2.0
3476,3pt0o,4.333333333333333
3477,0vdfa,3.6666666666666665
3478,zi4j5,10.333333333333334
3479,z1iuy,6.0
3480,4300w,9.333333333333334
3481,f2kab,4.666666666666667
3482,pwivh,19.0
3483,ngxwj,98.33333333333333
3484,th50u,9.0
3485,8nozx,13.666666666666666
3486,9676z,0.6666666666666666
3487,7iec3,1.6666666666666667
3488,8ufmo,94.0
3489,25sik,31.333333333333332
3490,qwu86,4.0
3491,gj9n0,4.666666666666667
3492,e8fa0,0.6666666666666666
3493,t7at6,5.333333333333333
3494,v6l8w,6.666666666666667
3495,1uk4i,3.3333333333333335
3496,5i5sp,119.33333333333333
3497,7kj4j,27.0
3498,3odym,1.3333333333333333
3499,q203k,2.6666666666666665
3500,vonm3,3.0
3501,6xv6h,1.0
3502,06uog,0.6666666666666666
3503,4422e,21.666666666666668
3504,x7931,5.666666666666667
3505,9an0k,16.0
3506,3szro,8.333333333333334
3507,ufqym,6.666666666666667
3508,zv5xx,0.6666666666666666
3509,w77bg,0.3333333333333333
3510,k7rco,0.3333333333333333
3511,r6lqf,6.666666666666667
3512,jzwu0,26.666666666666668
3513,n82os,3.6666666666666665
3514,b6azo,1.3333333333333333
3515,44om7,0.6666666666666666
3516,pa0rh,1.3333333333333333
3517,1qjno,4.0
3518,w3rdu,9.0
3519,cw6ab,0.6666666666666666
3520,w7j8i,13.333333333333334
3521,kfsvb,1.3333333333333333
3522,mxhuk,0.3333333333333333
3523,vfkph,19.666666666666668
3524,76n39,2.6666666666666665
3525,gwteo,0.3333333333333333
3526,0t54p,59.666666666666664
3527,ur89o,1.0
3528,pzvh7,69.66666666666667
3529,bivqs,50.0
3530,dkmmj,5.333333333333333
3531,4efh8,45.333333333333336
3532,j32dy,9.333333333333334
3533,8z46a,1.3333333333333333
3534,97b3l,7.333333333333333
3535,q6jo8,27.666666666666668
3536,6nsdz,1.6666666666666667
3537,opude,29.0
3538,3qnom,2.0
3539,by70h,18.0
3540,fpte2,2.3333333333333335
3541,1h2wx,1.0
3542,kdb0u,6.333333333333333
3543,put5p,1.3333333333333333
3544,ga10e,0.6666666666666666
3545,rnijc,33.0
3546,thcf2,13.333333333333334
3547,tuxpj,8.0
3548,73z9u,3.0
3549,uiqjw,7.666666666666667
3550,70owl,0.3333333333333333
3551,y6lha,11.0
3552,icawk,2.6666666666666665
3553,fpvac,0.6666666666666666
3554,vpi2b,31.0
3555,7sse7,38.666666666666664
3556,0bxy9,0.3333333333333333
3557,5miet,3.6666666666666665
3558,1b3v6,2.3333333333333335
3559,wcniz,2.6666666666666665
3560,3cg0v,1.0
3561,a478a,7.0
3562,y3u8f,1.6666666666666667
3563,w1nt7,9.666666666666666
3564,cexmb,10.0
3565,su91n,4.333333333333333
3566,josfb,4.0
3567,4iu6a,0.3333333333333333
3568,tmxgy,33.666666666666664
